ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
1.504799999999944475e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.505699999999944509e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.506599999999944544e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.507499999999944293e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.508399999999944328e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.509299999999944362e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.510199999999944112e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.511099999999944146e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.511999999999944180e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.512899999999943930e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.513799999999943964e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.514699999999943998e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.515599999999944032e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.516499999999943782e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.517399999999943816e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.518299999999943850e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.519199999999943600e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.520099999999943634e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.520999999999943668e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.521899999999943418e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.522799999999943452e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.523699999999943486e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.524599999999943236e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.525499999999943270e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.526399999999943304e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.527299999999943054e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.528199999999943088e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.529099999999943122e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.529999999999942872e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.530899999999942906e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.531799999999942941e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.532699999999942690e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.533599999999942725e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.534499999999942759e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.535399999999942793e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.536299999999942543e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.537199999999942577e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.538099999999942611e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.538999999999942361e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.539899999999942395e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.540799999999942429e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.541699999999942179e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.542599999999942213e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.543499999999942247e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.544399999999941997e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.545299999999942031e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.546199999999942065e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.547099999999941815e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.547999999999941849e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.548899999999941883e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.549799999999941633e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.550699999999941667e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.551599999999941701e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.552499999999941735e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.553399999999941485e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.554299999999941519e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.555199999999941554e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.556099999999941303e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.556999999999941338e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.557899999999941372e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.558799999999941122e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.559699999999941156e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.560599999999941190e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.561499999999940940e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.562399999999940974e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.563299999999941008e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.564199999999940758e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.565099999999940792e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.565999999999940826e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.566899999999940576e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.567799999999940610e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.568699999999940644e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.569599999999940394e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.570499999999940428e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.571399999999940462e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.572299999999940496e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.573199999999940246e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.574099999999940280e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.574999999999940314e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.575899999999940064e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.576799999999940098e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.577699999999940133e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.578599999999939882e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.579499999999939917e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.580399999999939951e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.581299999999939701e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.582199999999939735e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.583099999999939769e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.583999999999939519e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.584899999999939553e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.585799999999939587e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.586699999999939337e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.587599999999939371e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.588499999999939405e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.589399999999939439e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.590299999999939189e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.591199999999939223e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.592099999999939257e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.592999999999939007e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.593899999999939041e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.594799999999939075e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.595699999999938825e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.596599999999938859e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.597499999999938893e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.598399999999938643e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.599299999999938677e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.600199999999938711e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.601099999999938461e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.601999999999938495e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.602899999999938530e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.603799999999938279e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.604699999999938314e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.605599999999938348e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.606499999999938098e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.607399999999938132e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.608299999999938166e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.609199999999938200e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.610099999999937950e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.610999999999937984e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.611899999999938018e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.612799999999937768e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.613699999999937802e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.614599999999937836e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.615499999999937586e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.616399999999937620e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.617299999999937654e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.618199999999937404e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.619099999999937438e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.619999999999937472e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.620899999999937222e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.621799999999937256e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.622699999999937290e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.623599999999937040e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.624499999999937074e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.625399999999937108e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.626299999999937143e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.627199999999936892e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.628099999999936927e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.628999999999936961e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.629899999999936711e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.630799999999936745e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.631699999999936779e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.632599999999936529e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.633499999999936563e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.634399999999936597e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.635299999999936347e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.636199999999936381e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.637099999999936415e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.637999999999936165e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.638899999999936199e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.639799999999936233e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640699999999935983e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.641599999999936017e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.642499999999936051e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.643399999999936085e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.644299999999935835e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.645199999999935869e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.646099999999935903e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.646999999999935653e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.647899999999935687e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.648799999999935721e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.649699999999935471e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.650599999999935505e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.651499999999935540e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.652399999999935289e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.653299999999935324e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.654199999999935358e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.655099999999935108e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.655999999999935142e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.656899999999935176e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.657799999999934926e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.658699999999934960e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.659599999999934994e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.660499999999934744e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.661399999999934778e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.662299999999934812e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.663199999999934846e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.664099999999934596e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.664999999999934630e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.665899999999934664e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.666799999999934414e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.667699999999934448e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.668599999999934482e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.669499999999934232e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.670399999999934266e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.671299999999934300e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.672199999999934050e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.673099999999934084e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.673999999999934118e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.674899999999933868e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.675799999999933902e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.676699999999933937e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.677599999999933686e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.678499999999933721e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.679399999999933755e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.680299999999933789e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.681199999999933539e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.682099999999933573e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.682999999999933607e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.683899999999933357e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.684799999999933391e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.685699999999933425e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.686599999999933175e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.687499999999933209e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.688399999999933243e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.689299999999932993e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.690199999999933027e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.691099999999933061e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.691999999999932811e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.692899999999932845e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.693799999999932879e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.694699999999932629e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.695599999999932663e+02,0.000000000000000000e+00,0.000000000000000000e+00
